report_number,crash_year,role,person_number,home_zip,age,sex,injury_severity,vehicle_number,driver_distraction_code,driver_condition_code,driver_action_1,driver_action_2,driver_action_3,driver_action_4,non_motorist_description_code,location_code,action_prior_to_crash_code,action_code1,action_code2,crash_date_time,latitude,longitude
89141331,2019,D,2,32311,43,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-26T22:06:00Z,30.427249,-84.226485
89141417,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T08:15:00Z,30.492768,-84.243855
89141417,2019,D,2,30542,49,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T08:15:00Z,30.492768,-84.243855
89297548,2019,D,1,34207,33,1,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T18:15:00Z,30.485282,-84.158703
89297548,2019,D,2,32309,37,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T18:15:00Z,30.485282,-84.158703
89297572,2019,D,1,32309,17,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T07:10:00Z,30.434841,-84.213352
89297572,2019,D,2,32309,17,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T07:10:00Z,30.434841,-84.213352
88109690,2019,D,1,32312,32,1,4,1,88,88,2,12,25,26,NA,NA,NA,NA,NA,2019-05-18T22:50:00Z,30.652890712948,-84.2674446080425
88128757,2019,D,1,32327,32,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T06:04:00Z,30.34499,-84.38444
88128757,2019,D,2,32327,47,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T06:04:00Z,30.34499,-84.38444
89297483,2019,D,1,32333,87,1,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T22:50:00Z,30.544252,-84.373349
89297483,2019,D,2,32352,22,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T22:50:00Z,30.544252,-84.373349
89297484,2019,D,1,32301,30,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-23T16:10:00Z,30.395815,-84.324479
89297484,2019,D,2,32301,23,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-23T16:10:00Z,30.395815,-84.324479
89297485,2019,D,1,32301,24,2,1,1,5,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T17:20:00Z,30.481215,-84.305222
89297485,2019,D,2,32310,23,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T17:20:00Z,30.481215,-84.305222
89297486,2019,D,2,39817,28,2,1,1,1,1,10,12,27,NA,NA,NA,NA,NA,NA,2019-06-10T19:33:00Z,30.528768,-84.362436
89297486,2019,D,1,32303,63,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T19:33:00Z,30.528768,-84.362436
89141641,2019,D,1,32304,32,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-09T13:20:00Z,30.435482,-84.280889
89141641,2019,D,2,32303,48,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-09T13:20:00Z,30.435482,-84.280889
89297595,2019,D,1,32309,28,1,1,1,3,1,10,2,NA,NA,NA,NA,NA,NA,NA,2019-05-28T16:37:00Z,30.512363,-84.24459
89297595,2019,D,2,32309,83,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-28T16:37:00Z,30.512363,-84.24459
89297445,2019,D,1,32305,57,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T12:20:00Z,30.387214,-84.289598
89297495,2019,D,1,32301,73,2,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T15:55:00Z,30.46155,-84.21745
89297495,2019,D,2,32304,71,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T15:55:00Z,30.46155,-84.21745
87505503,2019,D,1,32321,50,2,1,1,88,88,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-15T13:00:00Z,NA,NA
87505503,2019,D,2,32317,19,1,1,2,1,88,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-15T13:00:00Z,NA,NA
88056980,2019,D,1,32312,60,1,1,1,1,9,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T23:00:00Z,30.4867987883182,-84.315688059086
88056980,2019,D,2,32303,58,1,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T23:00:00Z,30.4867987883182,-84.315688059086
88056980,2019,D,4,32312,31,2,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T23:00:00Z,30.4867987883182,-84.315688059086
89142135,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T12:00:00Z,30.466222,-84.327011
89297717,2019,D,1,32317,71,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-23T16:10:00Z,30.49093,-84.129035
89297717,2019,D,2,32317,26,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-23T16:10:00Z,30.49093,-84.129035
89297719,2019,D,1,32310,63,1,1,1,7,1,21,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T07:40:00Z,30.56311,-84.214751
89297719,2019,D,2,32312,23,2,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T07:40:00Z,30.56311,-84.214751
89142021,2019,D,1,32303,34,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-25T13:25:00Z,30.510016,-84.247155
89142021,2019,D,2,32312,54,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-25T13:25:00Z,30.510016,-84.247155
89141141,2019,D,1,32301,40,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T18:45:00Z,30.412863,-84.30327
88060342,2019,D,1,32317,17,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-09T07:05:00Z,30.4688271930807,-84.0921565007264
88060342,2019,D,2,32344,48,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-09T07:05:00Z,30.4688271930807,-84.0921565007264
89141141,2019,D,2,32304,31,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T18:45:00Z,30.412863,-84.30327
89141159,2019,D,1,32305,51,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T17:00:00Z,30.415806,-84.234927
89141159,2019,D,2,32305,36,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T17:00:00Z,30.415806,-84.234927
89141163,2019,D,1,32304,30,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T18:45:00Z,30.434333,-84.302029
89141163,2019,D,2,32301,19,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T18:45:00Z,30.434333,-84.302029
89140083,2019,D,1,32309,37,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T15:39:00Z,30.468993,-84.361127
89140083,2019,D,2,32305,68,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T15:39:00Z,30.468993,-84.361127
89140471,2019,D,1,34431,55,2,1,1,4,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-23T10:55:00Z,30.445801,-84.279615
89140471,2019,D,2,32305,43,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-23T10:55:00Z,30.445801,-84.279615
87505397,2019,D,1,NA,NA,88,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-22T14:45:00Z,NA,NA
87505397,2019,D,2,32311,63,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-22T14:45:00Z,NA,NA
89140045,2019,D,1,32327,23,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-09T09:50:00Z,30.449038,-84.307845
89140045,2019,D,2,32304,26,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-09T09:50:00Z,30.449038,-84.307845
89140046,2019,D,1,646,21,2,1,1,1,1,25,1,NA,NA,NA,NA,NA,NA,NA,2019-04-09T10:25:00Z,30.447886,-84.308028
89140046,2019,D,2,32308,21,2,1,2,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-09T10:25:00Z,30.447886,-84.308028
89140047,2019,D,1,28311,34,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-08T15:35:00Z,30.513163,-84.243994
89140047,2019,D,2,79928,52,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-08T15:35:00Z,30.513163,-84.243994
89140048,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-09T12:31:00Z,30.542392,-84.228199
89140048,2019,D,2,32309,76,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-09T12:31:00Z,30.542392,-84.228199
87505356,2019,D,1,NA,NA,88,NA,1,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-12T20:50:00Z,30.514873,-84.334234
89140185,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-13T14:24:00Z,30.446161,-84.309373
89140190,2019,D,1,32303,29,1,2,1,88,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-13T20:09:00Z,30.452578,-84.280678
89140190,2019,D,2,32351,46,1,2,2,88,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-13T20:09:00Z,30.452578,-84.280678
87505360,2019,D,1,32358,24,2,1,1,2,1,25,26,NA,NA,NA,NA,NA,NA,NA,2019-04-12T11:45:00Z,NA,NA
87505361,2019,D,1,NA,NA,88,NA,1,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-13T02:40:00Z,NA,NA
87505361,2019,D,2,32303,46,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-13T02:40:00Z,NA,NA
87505362,2019,D,1,32309,31,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-13T13:44:00Z,NA,NA
87505362,2019,D,4,32309,18,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-13T13:44:00Z,NA,NA
89140018,2019,D,1,32303,37,2,1,1,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-07T18:45:00Z,30.447062,-84.284325
89140019,2019,D,1,30087,20,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-07T21:12:00Z,30.453697,-84.292604
89140019,2019,D,2,32447,32,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-07T21:12:00Z,30.453697,-84.292604
89140020,2019,D,1,32304,20,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-07T21:35:00Z,30.469992,-84.324016
89140022,2019,D,1,32301,57,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-08T07:40:00Z,30.441745,-84.261759
89140022,2019,D,2,32304,23,2,3,2,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-08T07:40:00Z,30.441745,-84.261759
89140023,2019,D,1,32303,33,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-08T08:25:00Z,30.468324,-84.232703
89140023,2019,D,2,31773,32,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-08T08:25:00Z,30.468324,-84.232703
89297429,2019,D,1,32310,52,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-29T15:19:00Z,30.405547,-84.572189
88109685,2019,D,1,32317,22,2,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04T23:40:00Z,30.43661,-84.36307
89140505,2019,D,1,32303,67,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-24T14:40:00Z,30.441042,-84.279504
89141253,2019,D,1,33156,57,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-22T08:20:00Z,30.437614,-84.299389
89141253,2019,D,2,32304,24,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-22T08:20:00Z,30.437614,-84.299389
89297458,2019,D,1,32301,58,1,3,1,88,88,11,17,NA,NA,NA,NA,NA,NA,NA,2019-05-20T17:34:00Z,30.436673,-84.349481
89297458,2019,D,2,32343,47,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T17:34:00Z,30.436673,-84.349481
89297458,2019,D,3,32343,25,2,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T17:34:00Z,30.436673,-84.349481
89297425,2019,D,1,32309,16,2,1,1,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-29T08:20:00Z,30.503569,-84.261311
89297642,2019,D,1,32305,38,2,1,1,7,1,10,2,NA,NA,NA,NA,NA,NA,NA,2019-06-14T06:32:00Z,30.375502,-84.269821
89297642,2019,D,2,32305,54,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T06:32:00Z,30.375502,-84.269821
89297428,2019,D,1,32309,50,2,1,1,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-29T14:10:00Z,30.594955,-84.041502
89140946,2019,D,1,NA,NA,NA,1,1,88,88,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-09T07:30:00Z,30.416052,-84.299183
89141378,2019,D,1,32310,64,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-28T18:05:00Z,30.448395,-84.317235
89141378,2019,D,2,32336,21,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-28T18:05:00Z,30.448395,-84.317235
89125713,2019,D,1,34582,28,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,2019-05-07T13:00:00Z,30.4277582078271,-84.2877882873228
89297503,2019,D,1,39815,37,1,1,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-11T15:15:00Z,30.495092,-84.361455
89297503,2019,D,2,32305,27,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-11T15:15:00Z,30.495092,-84.361455
89297503,2019,D,3,32311,49,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-11T15:15:00Z,30.495092,-84.361455
89297431,2019,D,1,32310,29,2,1,1,88,1,25,1,1,1,NA,NA,NA,NA,NA,2019-06-30T19:54:00Z,30.436926,-84.374002
87505442,2019,D,1,33904,21,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T19:11:00Z,30.466294,-84.210501
87505442,2019,D,2,32327,76,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T19:11:00Z,30.466294,-84.210501
89297447,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-21T13:42:00Z,30.551845,-84.224188
89297448,2019,D,1,32310,68,2,2,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T06:15:00Z,30.404964,-84.601437
89297511,2019,D,1,32308,56,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:50:00Z,30.496632,-84.206651
89297511,2019,D,2,32352,20,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:50:00Z,30.496632,-84.206651
89141327,2019,D,1,32310,40,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-26T13:15:00Z,30.421398,-84.303862
89141327,2019,D,2,32303,18,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-26T13:15:00Z,30.421398,-84.303862
89140956,2019,D,1,NA,NA,88,1,1,88,88,31,4,NA,NA,NA,NA,NA,NA,NA,2019-05-09T14:24:00Z,30.468553,-84.362129
89141450,2019,D,2,32303,50,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T17:40:00Z,30.450054,-84.289779
89141452,2019,D,1,32304,29,1,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T17:18:00Z,30.444717,-84.285516
89141452,2019,D,2,32317,20,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T17:18:00Z,30.444717,-84.285516
89141600,2019,D,1,32303,38,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T10:15:00Z,30.473911,-84.277235
89141600,2019,D,2,32309,47,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T10:15:00Z,30.473911,-84.277235
89297574,2019,D,1,32317,38,1,3,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T06:30:00Z,30.299104,-84.244301
89297532,2019,D,1,32317,44,1,3,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T07:55:00Z,30.480516,-84.318508
89141863,2019,D,1,32310,21,2,3,1,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T14:52:00Z,30.412533,-84.283045
89141863,2019,D,2,32301,52,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T14:52:00Z,30.412533,-84.283045
89141863,2019,D,3,32301,38,2,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T14:52:00Z,30.412533,-84.283045
89142144,2019,D,1,32351,52,1,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T17:47:00Z,30.459343,-84.357116
89142144,2019,D,2,32303,38,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T17:47:00Z,30.459343,-84.357116
89141928,2019,D,1,32308,29,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T17:06:00Z,30.392544,-84.234553
89141928,2019,D,2,32301,24,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T17:06:00Z,30.392544,-84.234553
89141954,2019,D,1,32333,73,2,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T17:51:00Z,30.431444,-84.279925
89141954,2019,D,2,32310,33,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T17:51:00Z,30.431444,-84.279925
89141955,2019,D,1,32303,49,2,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T17:35:00Z,30.456349,-84.297153
89141955,2019,D,2,32303,22,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T17:35:00Z,30.456349,-84.297153
89141956,2019,D,1,NA,NA,NA,1,1,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T18:12:00Z,30.437781,-84.275183
89141956,2019,D,2,32304,20,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T18:12:00Z,30.437781,-84.275183
89297532,2019,D,2,32343,42,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T07:55:00Z,30.480516,-84.318508
89297537,2019,D,1,32303,72,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-25T19:45:00Z,30.439274,-84.335225
89297537,2019,D,2,32309,41,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-25T19:45:00Z,30.439274,-84.335225
89297575,2019,D,1,32317,73,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T15:00:00Z,30.561402,-84.216851
89297575,2019,D,2,32304,23,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T15:00:00Z,30.561402,-84.216851
89297576,2019,D,1,32303,22,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T09:48:00Z,30.500645,-84.328406
89297576,2019,D,2,32303,65,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T09:48:00Z,30.500645,-84.328406
89297577,2019,D,1,32304,21,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T23:25:00Z,30.456611,-84.346172
89297577,2019,D,2,32351,37,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T23:25:00Z,30.456611,-84.346172
89141601,2019,D,1,32305,32,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T10:53:00Z,30.412591,-84.295537
89141601,2019,D,2,32312,57,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T10:53:00Z,30.412591,-84.295537
89141737,2019,D,1,NA,NA,NA,NA,1,88,88,31,11,NA,NA,NA,NA,NA,NA,NA,2019-06-13T03:02:00Z,30.464258,-84.318189
89297580,2019,D,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T12:41:00Z,30.480662,-84.235448
87505409,2019,D,1,32301,59,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-25T14:20:00Z,NA,NA
87505409,2019,D,2,32317,22,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-25T14:20:00Z,NA,NA
89141586,2019,D,1,32311,25,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T14:10:00Z,30.416534,-84.280675
89141586,2019,D,2,32303,38,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T14:10:00Z,30.416534,-84.280675
89141602,2019,D,1,32750,62,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T10:40:00Z,30.405119,-84.283649
89141602,2019,D,2,32327,41,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T10:40:00Z,30.405119,-84.283649
89141608,2019,D,1,32352,31,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T13:42:00Z,30.435491,-84.278435
89141609,2019,D,1,32301,34,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T12:55:00Z,30.438715,-84.296006
89141608,2019,D,2,32310,48,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T13:42:00Z,30.435491,-84.278435
89141609,2019,D,2,32317,62,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T12:55:00Z,30.438715,-84.296006
89141613,2019,D,1,32304,20,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T17:17:00Z,30.42944,-84.226899
89141613,2019,D,2,32327,20,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T17:17:00Z,30.42944,-84.226899
89141113,2019,D,1,32312,30,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T08:31:00Z,30.499748,-84.247295
89141113,2019,D,2,32311,42,2,1,2,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T08:31:00Z,30.499748,-84.247295
89141113,2019,D,3,32317,62,2,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T08:31:00Z,30.499748,-84.247295
89141114,2019,D,1,30309,21,1,1,1,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T10:50:00Z,30.473302,-84.24376
89141114,2019,D,2,32606,51,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T10:50:00Z,30.473302,-84.24376
89141127,2019,D,2,32305,71,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T15:18:00Z,30.463529,-84.309731
89141111,2019,D,1,32317,73,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T08:00:00Z,30.450776,-84.226597
89141111,2019,D,2,32312,36,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T08:00:00Z,30.450776,-84.226597
89141112,2019,D,1,32304,21,2,1,1,88,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T08:08:00Z,30.444611,-84.292405
89141112,2019,D,2,32303,21,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T08:08:00Z,30.444611,-84.292405
89141165,2019,D,1,32333,67,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T19:12:00Z,30.436858,-84.3369
89141169,2019,D,1,NA,NA,NA,NA,1,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T16:49:00Z,30.412483,-84.264172
89141169,2019,D,2,32308,49,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T16:49:00Z,30.412483,-84.264172
87505500,2019,D,1,32305,36,1,1,1,88,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-14T15:45:00Z,NA,NA
87505500,2019,D,2,32310,72,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-14T15:45:00Z,NA,NA
89141118,2019,D,1,32301,42,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T13:09:00Z,30.429917,-84.243281
89141118,2019,D,2,32317,19,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T13:09:00Z,30.429917,-84.243281
89297716,2019,D,1,NA,NA,88,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-23T13:50:00Z,30.439342,-84.216737
89141157,2019,D,1,37221,64,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T16:00:00Z,30.487846,-84.255746
89141157,2019,D,2,31763,24,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T16:00:00Z,30.487846,-84.255746
89141161,2019,D,1,32303,32,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T17:20:00Z,30.441943,-84.226645
89141161,2019,D,2,32308,34,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T17:20:00Z,30.441943,-84.226645
89141162,2019,D,1,32174,22,2,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T17:07:00Z,30.456349,-84.285531
89141162,2019,D,2,32303,56,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T17:07:00Z,30.456349,-84.285531
89142023,2019,D,1,32327,23,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-25T12:21:00Z,30.464316,-84.228404
89142023,2019,D,2,32303,32,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-25T12:21:00Z,30.464316,-84.228404
89142023,2019,D,3,39819,22,2,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-25T12:21:00Z,30.464316,-84.228404
