report_number,crash_year,crash_date_time,first_harmful_event,total_number_of_vehicles,total_number_of_persons,on_street_road_highway,street_address_number,latitude,longitude,feet_from_intersection,miles_from_intersection,direction_from_intersection,from_intersection_of,from_milepost_number,road_system_identifier,first_harmful_event,harmful_event_location,other1,tallahassee_democrat,wtxl
89141251,2019,2019-05-22 03:41,39,1,1,E Park Ave,1220,30.441984,-84.262028,,,,,,9,39,2,EC2,,
89297663,2019,2019-05-22 05:52,18,1,2,MATTHEW CARTER CT,,30.538047,-84.361291,7,,W,OLD BAINBRIDGE RD,,3,18,10,EC2,,
89297544,2019,2019-05-22 07:20,14,2,2,BANNERMAN RD,,30.562502,-84.218977,647,,N,THOMASVILLE RD,,4,14,1,EC2,,
89297694,2019,2019-05-22 07:52,14,2,3,OAK RIDGE RD W,,30.324331,-84.287631,,,W,KIMBO RD,,5,14,1,EC2,,
89297722,2019,2019-05-22 08:05,14,2,3,ACADIAN BLVD,,30.459796,-84.222337,,,,WEEMS RD,,5,14,1,EC2,,
89141253,2019,2019-05-22 08:20,14,2,3,W St Augustine St,,30.437614,-84.299389,59,,W,WALKER ST,,5,14,1,EC2,,
89141255,2019,2019-05-22 08:46,14,2,3,Stuckey Ave,,30.426513,-84.302278,,,W,LAKE BRADFORD RD,,5,14,1,EC2,,
89141254,2019,2019-05-22 09:14,14,2,2,E 7TH AVE,,30.457908,-84.280793,,,,N MONROE ST,,5,14,1,EC2,,
89141257,2019,2019-05-22 11:11,14,2,2,Monticello Dr,,30.471809,-84.291157,,,,N MONROE ST,,5,14,1,EC2,,
89141256,2019,2019-05-22 11:14,14,2,2,W Tennessee St,,30.444739,-84.28587,75,,W,N M L KING JR BLVD,,2,14,1,EC2,,
89141325,2019,2019-05-22 12:17,14,2,2,Capital Circle NE,,30.482434,-84.236901,282,,N,DENNIS ST,,5,14,1,EC2,,
89297733,2019,2019-05-22 13:55,14,2,2,LAWTON CHILES LN,7200,30.570539,-84.210234,,,,,,9,14,8,EC2,,
88098355,2019,2019-05-22 14:45,9,1,3,INTERSTATE 10 (SR 8),,30.4848497904479,-84.3943135286265,,0.1,W,REST AREA ENTRANCE RAMP,,1,9,1,EC2,,
89141262,2019,2019-05-22 15:30,14,2,2,Jackson Bluff Rd,,30.434205,-84.344163,225,,E,HALS CIR,,5,14,1,EC2,,
89141274,2019,2019-05-22 15:33,14,2,4,W Tennessee St,,30.449004,-84.313437,,,,HIGH RD,,2,14,1,EC2,,
89141259,2019,2019-05-22 15:34,14,2,3,W Tharpe St,,30.465268,-84.345226,,,,BLOUNTSTOWN ST,,5,14,1,EC2,,
89141258,2019,2019-05-22 15:40,14,2,2,Mahan Dr,,30.462308,-84.222084,133,,E,WEEMS RD,,5,14,1,EC2,,
88092914,2019,2019-05-22 16:14,14,3,4,STATE ROAD 20 (BLOUNTSTOWN HWY),,30.43352,-84.52561,20,,E,JACK VAUSE LANDING ROAD,,3,14,1,EC2,,
89141266,2019,2019-05-22 16:25,14,4,4,Capital Circle NE,,30.442095,-84.22665,235,,S,CAPITAL PARK DR,,5,14,1,EC2,,
89297616,2019,2019-05-22 16:45,18,1,1,GOLDEN EAGLE DR E,3044,30.597101,-84.221875,,,,,,8,18,1,EC2,,
89141260,2019,2019-05-22 16:55,14,2,2,Thomasville Rd,,30.510553,-84.246589,214,,N,VILLAGE SQUARE BLVD,,2,14,1,EC2,,
89141267,2019,2019-05-22 16:57,14,4,4,S Monroe St,,30.436642,-84.280613,,,,E MADISON ST,,5,14,1,EC2,,
89141261,2019,2019-05-22 17:10,14,2,2,Capital Circle NE,,30.49639,-84.246088,649,,S,VILLAGE GREEN WAY,,5,14,1,EC2,,
89141264,2019,2019-05-22 17:40,14,2,3,E Tennessee St,,30.445885,-84.267527,431,,E,HILLCREST ST,,5,14,1,EC2,,
89141263,2019,2019-05-22 17:47,14,2,2,FLEISCHMANN LN,,30.485967,-84.226914,510,,S,CENTERVILLE RD,,5,14,1,EC2,,
88004914,2019,2019-05-22 18:15,14,2,2,BANNERMAN RD,,30.57885,-84.23704,100,,W,TESKSA DR,,4,14,1,EC2,,
89141265,2019,2019-05-22 19:45,14,2,2,WILLIAMS ST,,30.452335,-84.27761,,,,N GADSDEN ST,,5,14,1,EC2,,
89141268,2019,2019-05-22 20:00,15,2,1,E 7TH AVE,1401,30.457719,-84.262007,,,,,,9,15,8,EC2,,
89141286,2019,2019-05-22 23:40,15,2,1,W Pensacola St,2700,30.443097,-84.331042,,,,,,9,15,8,EC2,,
87292197,2019,2019-05-23 01:04,13,1,1,STATE ROAD 20 (BLOUNTSTOWN HWY),,30.43883,-84.47176,50,,E,LAKE MCCOLLUM CT,,3,13,1,EC2,,
89297610,2019,2019-05-23 07:00,14,2,2,BANNERMAN RD,,30.561666,-84.218221,261,,N,THOMASVILLE RD,,5,14,1,EC2,,
89141271,2019,2019-05-23 07:26,14,2,2,CARE DR,,30.474714,-84.235125,,,,CAPITAL CIR NE,,5,14,1,EC2,,
89141270,2019,2019-05-23 07:50,14,2,2,W Tennessee St,,30.456389,-84.345538,226,,W,BLOUNTSTOWN HWY,,2,14,1,EC2,,
89141272,2019,2019-05-23 08:31,15,2,2,Timberlane Rd,1381,30.503389,-84.25576,,,,,,9,15,2,EC2,,
89141275,2019,2019-05-23 09:20,1,1,1,W Call St,,30.448849,-84.312782,,,E,W TENNESSEE ST,,5,1,1,EC2,,
89141273,2019,2019-05-23 10:05,15,2,1,WELBY WAY,1903,30.47506,-84.233851,,,,,,9,15,2,EC2,,
89297721,2019,2019-05-23 10:46,15,2,1,LAGNIAPPE WAY,4040,30.464049,-84.215883,,,,,,9,15,8,EC2,,
89141276,2019,2019-05-23 11:43,14,2,2,W Tharpe St,,30.463641,-84.29673,68,,W,CLINTS TRL,,5,14,1,EC2,,
89141277,2019,2019-05-23 12:40,18,1,1,Thomasville Rd,1890,30.465057,-84.270216,,,,,,9,18,2,EC2,,
88111362,2019,2019-05-23 13:00,14,2,3,US 27 (STATE ROAD 63),,30.4860581457321,-84.3073251572402,,,,INTERSTATE 10 (WB EXIT RAMP 199),,2,14,1,EC2,,
89141278,2019,2019-05-23 13:41,14,2,2,Blair Stone Rd,,30.440471,-84.24941,440,,S,E PARK AVE,,5,14,1,EC2,,
89297716,2019,2019-05-23 13:50,18,2,1,Conner Blvd,3601,30.439342,-84.216737,,,,,,9,18,8,EC2,,
89141280,2019,2019-05-23 14:00,15,2,1,PHYSICIANS DR,,30.460531,-84.258756,354,,N,SURGEONS DR,,5,15,1,EC2,,
88111363,2019,2019-05-23 14:50,18,2,2,US 27 (STATE ROAD 63),,30.53999,-84.37071,,0.1,S,CARTER TRAIL,,2,18,1,EC2,,
88056981,2019,2019-05-23 14:55,14,2,2,UNITED STATES-27 (NORTH MONROE STREET),,30.4928964778093,-84.324148478375,,0.1,N,TALPECO ROAD,,2,14,1,EC2,,
89141281,2019,2019-05-23 15:19,14,2,2,Capital Circle NE,,30.500309,-84.247451,,,,RAYMOND DIEHL RD,,4,14,1,EC2,,
89141279,2019,2019-05-23 15:29,14,2,2,N Monroe St,,30.472176,-84.291606,189,,W,MONTICELLO DR,,2,14,1,EC2,,
89297717,2019,2019-05-23 16:10,14,2,4,Mahan Dr,,30.49093,-84.129035,307,,W,LORD AND GARDENER RD,,5,14,1,EC2,,
89297570,2019,2019-05-23 16:10,14,2,2,Capital Circle SW,,30.395972,-84.324709,1200,,W,SPRINGHILL RD,,5,14,1,EC2,,
89297484,2019,2019-05-23 16:10,14,2,2,Capital Circle SW,,30.395815,-84.324479,1116,,W,SPRINGHILL RD,,5,14,1,EC2,,
88092915,2019,2019-05-23 16:14,14,2,2,STATE ROAD 20 (BLOUNTSTOWN HIGHWAY),,30.43532,-84.35312,10,,W,STATE ROAD 263 ( CAPITAL CIRCLE),,3,14,1,EC2,,
89141282,2019,2019-05-23 16:38,14,2,4,N Monroe St,,30.4592,-84.280903,,,,E 8TH AVE,,2,14,1,EC2,,
89141285,2019,2019-05-23 16:50,14,2,3,Thomasville Rd,,30.506664,-84.250243,43,,N,MARKET ST,,5,14,1,EC2,,
89141283,2019,2019-05-23 17:10,14,2,3,W Tennessee St,,30.459453,-84.356358,2746,,E,CAPITAL CIR NW,,3,14,1,EC2,,
89141284,2019,2019-05-23 17:31,14,2,2,Capital Circle NE,,30.474726,-84.234758,72,,S,CARE DR,,5,14,1,EC2,,
89141288,2019,2019-05-23 17:44,14,2,3,OLD SAINT AUGUSTINE RD,,30.422184,-84.23485,36,,E,E EXECUTIVE CENTER CIR,,5,14,1,EC2,,
88099944,2019,2019-05-23 18:00,1,1,1,WOODLANE CIRCLE,,30.5182704923497,-84.3663740106836,50,,W,STATE ROAD 263,,5,1,1,EC2,,
89141289,2019,2019-05-23 18:15,14,2,2,Pullen Rd,,30.477999,-84.308912,,,E,FRED SMITH RD,,5,14,1,EC2,,
88111364,2019,2019-05-23 18:20,14,2,4,STATE ROAD 263 (CAPITAL CIRCLE NW),,30.48319,-84.36311,,,,GEARHART RD,,3,14,1,EC2,,
89297713,2019,2019-05-23 18:35,39,1,1,N Monroe St,,30.485142,-84.313213,28,,E,OKEEHEEPKEE RD,,2,39,2,EC2,,
89297699,2019,2019-05-23 19:00,15,2,1,Blountstown Hwy,860,30.44586,-84.349131,,,,,,9,15,1,EC2,,
89141287,2019,2019-05-23 20:17,15,2,2,Gibbs Dr,1324,30.457334,-84.291953,,,,,,9,15,8,EC2,,
89141290,2019,2019-05-23 22:30,15,2,1,Apalachee Pkwy,1759,30.432083,-84.250524,,,,,,9,15,8,EC2,,
88102369,2019,2019-05-23 23:15,25,1,1,STATE ROAD 154,,30.53818,-84.17622,,,,CENTERVILLE RD,,4,25,2,EC2,,
89297678,2019,2019-05-24 06:40,18,2,2,Thomasville Rd,,30.560749,-84.218095,204,,S,BANNERMAN RD,,2,18,1,EC2,,
89141291,2019,2019-05-24 08:19,14,2,2,Apalachee Pkwy,,30.437903,-84.270388,208,,E,MYERS PARK DR,,2,14,1,EC2,,
89141292,2019,2019-05-24 08:20,14,2,2,OAK HAMMOCK LN,,30.412842,-84.245845,52,,W,OAK HAMMOCK CT,,5,14,1,EC2,,
89141300,2019,2019-05-24 10:24,14,2,3,N FRANKLIN BLVD,,30.444253,-84.272607,87,,S,E TENNESSEE ST,,5,14,1,EC2,,
89141308,2019,2019-05-24 10:30,14,3,3,W Tennessee St,,30.446812,-84.32542,118,,W,AMELIA CIR,,3,14,1,EC2,,
89141296,2019,2019-05-24 10:45,15,2,1,S Blair Stone Rd,3562,30.40326,-84.236899,,,,,,9,15,1,EC2,,
89141293,2019,2019-05-24 11:17,15,3,1,Ocala Rd,800,30.445855,-84.317975,,,,,,9,15,8,EC2,,
89141294,2019,2019-05-24 11:20,14,2,3,W Orange Ave,,30.418134,-84.348104,920,,E,CAPITAL CIR SW,,5,14,1,EC2,,
89141297,2019,2019-05-24 11:25,14,2,3,HENDERSON RD,,30.486029,-84.285519,,,,THOMAS RD,,5,14,1,EC2,,
89141295,2019,2019-05-24 11:45,14,2,2,W Tennessee St,,30.446664,-84.325658,9,,W,WHITE DR,,5,14,1,EC2,,
89141298,2019,2019-05-24 11:48,15,2,1,Putnam Dr,,30.416354,-84.271772,,,,PARKING LOT,,5,15,8,EC2,,
89297451,2019,2019-05-24 11:55,14,2,2,Mahan Dr,,30.466343,-84.210762,208,,W,DEMPSEY MAYO RD,,3,14,1,EC2,,
89297451,2019,2019-05-24 11:55,14,2,2,Mahan Dr,,30.466343,-84.210762,208,,W,DEMPSEY MAYO RD,,3,14,1,,,
89141299,2019,2019-05-24 12:15,15,2,1,Capital Circle NE,2121,30.480317,-84.235296,,,,,,9,15,8,EC2,,
89141305,2019,2019-05-24 12:30,14,2,2,Apalachee Pkwy,,30.432491,-84.250138,222,,W,BLAIR STONE RD,,5,14,1,EC2,,
89141304,2019,2019-05-24 14:00,14,2,2,Apalachee Pkwy,1500,30.43655,-84.253205,,,,,,9,14,1,EC2,,
89141301,2019,2019-05-24 15:30,14,2,2,N Monroe St,,30.449064,-84.280672,,,,E BREVARD ST,,5,14,1,EC2,,
89141306,2019,2019-05-24 16:54,14,2,2,W Pensacola St,,30.440749,-84.319333,,,,S AUSLEY RD,,3,14,1,EC2,,
89141302,2019,2019-05-24 17:10,14,2,6,W Tennessee St,,30.446608,-84.320535,491,,E,AMELIA CIR,,5,14,1,EC2,,
89297569,2019,2019-05-24 18:45,14,2,3,N Monroe St,,30.486172,-84.315001,57,,W,NORTHMONT DR,,4,14,1,EC2,,
87249943,2019,2019-05-24 19:12,14,2,2,MICCOSUKEE ROAD,,30.51749,-84.12982,15,,E,CRUMP ROAD,,4,14,1,EC2,,
89141303,2019,2019-05-24 19:33,14,2,3,Capital Circle NE,,30.451558,-84.226357,74,,S,EASTERWOOD DR,,3,14,1,EC2,,
87249944,2019,2019-05-24 21:08,13,1,1,COUNTY ROAD 12 ( IAMONIA CUT-OFF),,30.66166,-84.20823,500,,W,US-319,,4,13,1,EC2,,
89141309,2019,2019-05-24 21:59,14,2,3,N Blair Stone Rd,,30.4627,-84.243075,59,,N,MICCOSUKEE RD,,5,14,1,EC2,,
89141310,2019,2019-05-24 22:39,14,2,3,W GEORGIA ST,,30.448005,-84.285635,,,,N M L KING JR BLVD,,5,14,1,EC2,,
89141311,2019,2019-05-25 00:01,15,2,1,ROSEMARY TER,,30.476144,-84.302037,191,,S,SUMMERWOOD AVE,,5,15,1,EC2,,
89141307,2019,2019-05-25 00:03,14,2,3,Ocala Rd,,30.445456,-84.317229,,,,HERITAGE GROVE CIR,,5,14,1,EC2,,
89141312,2019,2019-05-25 09:57,14,2,2,Thomasville Rd,,30.542235,-84.228306,,,,KERRY FOREST PKWY,,2,14,1,EC2,,
89141313,2019,2019-05-25 10:03,14,2,3,Capital Circle SE,,30.427189,-84.226856,,,,APALACHEE PKWY,,2,14,1,EC2,,
89141314,2019,2019-05-25 10:30,14,2,2,Crawfordville Rd,,30.394882,-84.283093,,,,WILSON GREEN BLVD,,5,14,1,EC2,,
89297677,2019,2019-05-25 12:20,14,2,2,Mahan Dr,6615,30.480997,-84.167127,,,,,,9,14,8,EC2,,
89141315,2019,2019-05-25 12:40,14,2,3,W Madison St,,30.436618,-84.283085,,,,S DUVAL ST,,2,14,1,EC2,,
89141316,2019,2019-05-25 14:23,14,2,2,N Monroe St,,30.459279,-84.280912,19,,N,E 8TH AVE,,2,14,1,EC2,,
89141317,2019,2019-05-25 14:35,14,2,3,S Monroe St,2525,30.415303,-84.2789,,,,,,9,14,8,EC2,,
89141319,2019,2019-05-25 14:54,33,1,1,SHANNON LKS W,,30.533051,-84.215844,316,,S,MERRIGAN PL,,5,33,3,EC2,,
89141318,2019,2019-05-25 15:00,14,2,2,N Monroe St,,30.443578,-84.280671,,,,E CALL ST,,5,14,1,EC2,,
89141320,2019,2019-05-25 15:25,14,3,3,Thomasville Rd,,30.513626,-84.24351,500,,N,MCCLAY BLVD,,2,14,1,EC2,,
89141321,2019,2019-05-25 15:31,15,2,1,FAIRLANE RD,,30.463754,-84.317952,30,,S,BOTANY DR,,77,15,8,EC2,,
88060355,2019,2019-05-25 15:50,14,2,4,NB SR 61 (THOMASVILLE ROAD),,30.5609896483788,-84.2175165975926,4,,E,SR 154 (BRADFORDVILLE ROAD),,3,14,1,EC2,,
89141332,2019,2019-05-25 18:00,14,2,2,Wahnish Way,,30.431846,-84.289739,,,,RAILROAD AVE,,5,14,1,EC2,,
89297612,2019,2019-05-25 18:34,18,2,2,Mahan Dr,3631,30.463392,-84.217025,,,,,,9,18,1,EC2,,
89141322,2019,2019-05-25 18:50,14,2,5,N Monroe St,,30.462372,-84.281803,6,,S,LAKE ELLA DR,,2,14,1,EC2,,
89141323,2019,2019-05-25 20:50,14,2,4,Thomasville Rd,,30.541475,-84.228481,283,,S,KERRY FOREST PKWY,,5,14,1,EC2,,
89141324,2019,2019-05-25 22:38,15,2,1,GREGORY DR,2378,,,,,,,,9,15,2,EC2,,
88102370,2019,2019-05-25 23:15,14,2,3,US HIGHWAY 319,,30.3895616343676,-84.2857297855618,,,,SHELFER ROAD,,2,14,1,EC2,,
89297648,2019,2019-05-25 23:55,14,2,2,SANTA ANITA DR,,30.54361,-84.176435,,,,BRADFORDVILLE RD,,5,14,1,EC2,,
89141326,2019,2019-05-26 10:53,14,2,3,Capital Circle SW,,30.375797,-84.292702,,,,CRAWFORDVILLE RD,,5,14,1,EC2,,
89297442,2019,2019-05-26 12:40,15,2,4,LAGNIAPPE WAY,4021,30.462534,-84.21753,,,,,,9,15,1,EC2,,
89141327,2019,2019-05-26 13:15,14,2,3,WARWICK ST,,30.421398,-84.303862,363,,N,HUTCHINSON ST,,5,14,1,EC2,,
89141328,2019,2019-05-26 14:36,15,2,1,Old Bainbridge Rd,1776,30.463322,-84.300199,,,,,,9,15,8,EC2,,
89141329,2019,2019-05-26 15:46,14,2,2,S Magnolia Dr,,30.435541,-84.261727,,,,E LAFAYETTE ST,,5,14,1,EC2,,
89141333,2019,2019-05-26 16:30,14,2,3,W Orange Ave,,30.412534,-84.290497,222,,W,WAHNISH WAY,,3,14,1,EC2,,
89141343,2019,2019-05-26 17:00,15,2,1,SHAMROCK ST W,3711,30.517834,-84.222672,,,,,,9,15,2,EC2,,
89141330,2019,2019-05-26 18:30,15,2,1,Apalachee Pkwy,3535,30.426396,-84.213869,,,,,,9,15,8,EC2,,
89141334,2019,2019-05-26 20:30,14,2,3,PRESTON ST,,30.452673,-84.306645,,,,BASIN ST,,5,14,1,EC2,,
88109691,2019,2019-05-26 21:09,13,1,1,US HIGHWAY 27 (STATE ROAD 63),,30.5510471616918,-84.3822957265851,,0.5,N,FAMILY TREE DR,,3,13,1,EC2,,
89141331,2019,2019-05-26 22:06,14,2,4,Capital Circle SE,,30.427249,-84.226485,,,,APALACHEE PKWY,,5,14,1,EC2,,
88109692,2019,2019-05-26 22:25,26,1,1,VETERANS MEMORIAL DRIVE,,30.6487020728016,-84.0458026986575,,2.5,N,ALBERTA LAKE ROAD,,4,26,2,EC2,,
89141335,2019,2019-05-27 07:42,25,1,1,Belle Vue Way,,30.437893,-84.319249,89,,E,S AUSLEY RD,,5,25,2,EC2,,
89141336,2019,2019-05-27 11:07,25,1,1,W Tennessee St,,30.456615,-84.36896,,,,NASHVILLE DR,,5,25,1,EC2,,
89141337,2019,2019-05-27 12:15,14,2,2,Kerry Forest Pkwy,,30.543126,-84.229713,561,,W,THOMASVILLE RD,,5,14,1,EC2,,
89141338,2019,2019-05-27 12:23,14,2,2,Capital Circle NE,,30.492796,-84.243477,101,,S,EASTGATE WAY,,2,14,1,EC2,,
89141339,2019,2019-05-27 12:40,14,2,4,S Blair Stone Rd,2731,30.420544,-84.249623,,,,,,9,14,1,EC2,,
89141371,2019,2019-05-27 15:02,14,2,4,Old Bainbridge Rd,,30.453871,-84.292686,,,,SPANISH AVE,,4,14,1,EC2,,
89141345,2019,2019-05-27 15:40,14,2,2,W Tennessee St,,30.448896,-84.313449,,,,HIGH RD,,5,14,1,EC2,,
89141340,2019,2019-05-27 16:19,14,2,3,N Magnolia Dr,,30.455001,-84.262464,,,,DOCTORS DR,,4,14,1,EC2,,
89141344,2019,2019-05-27 17:17,15,2,1,Ocala Rd,222,30.442862,-84.318054,,,,,,9,15,8,EC2,,
89141341,2019,2019-05-27 18:23,14,2,3,S Adams St,3025,30.404136,-84.282278,,,,,,9,14,2,EC2,,
89141730,2019,2019-05-27 18:33,14,2,3,W 5TH AVE,,30.454722,-84.283122,,,,N DUVAL ST,,5,14,1,EC2,,
89141347,2019,2019-05-27 19:02,14,2,3,W Tennessee St,,30.444718,-84.284327,,,,N BRONOUGH ST,,3,14,1,EC2,,
89141342,2019,2019-05-27 19:14,14,2,2,Miccosukee Rd,,30.468356,-84.233085,99,,W,CENTRE POINTE BLVD,,5,14,1,EC2,,
87225351,2019,2019-05-27 21:30,32,1,1,COUNTY ROAD 12,,30.669062017759,-84.2802312602581,365,,W,HIGH HILL CIRCLE,,4,32,2,EC2,,
89141360,2019,2019-05-28 01:30,39,1,0,CALLOWAY ST,,30.457837,-84.305689,326,,N,IDAHO ST,,5,39,2,EC2,,
89141349,2019,2019-05-28 02:00,14,2,2,S WOODWARD AVE,,30.437578,-84.298087,,,,W SAINT AUGUSTINE ST,,5,14,1,EC2,,
89141355,2019,2019-05-28 07:16,14,2,3,E I-10 / SR-8 RAMP,,30.501315,-84.252958,75,,W,THOMASVILLE RD,,1,14,1,EC2,,
89141353,2019,2019-05-28 07:31,14,2,2,Kerry Forest Pkwy,2888,30.543258,-84.22892,,,,,,9,14,2,EC2,,
89141350,2019,2019-05-28 07:31,14,2,2,Trojan Trl,,30.434636,-84.213161,392,,W,SUTOR RD,,5,14,1,EC2,,
89141354,2019,2019-05-28 07:36,14,4,9,N Mission Rd,,30.477311,-84.344539,174,,S,MOON LN,,5,14,1,EC2,,
89141351,2019,2019-05-28 07:51,14,3,3,S Magnolia Dr,,30.431358,-84.261836,121,,S,CAMELLIA DR,,3,14,1,EC2,,
89141352,2019,2019-05-28 08:25,14,2,3,Jackson Bluff Rd,,30.434433,-84.307513,,,,HAYDEN RD,,5,14,1,EC2,,
89141380,2019,2019-05-28 08:30,14,2,2,MICCOSUKEE COMMONS DR,1803,30.46561,-84.231588,,,,,,9,14,2,EC2,,
89141356,2019,2019-05-28 08:35,14,2,3,S Calhoun St,,30.440211,-84.279584,91,,N,E JEFFERSON ST,,5,14,1,EC2,,
89141357,2019,2019-05-28 09:08,14,3,4,Capital Circle SE,,30.439929,-84.22648,499,,S,CONNER BLVD,,2,14,1,EC2,,
89141390,2019,2019-05-28 09:41,14,2,2,E THARPE ST,,30.46366,-84.282401,,,,N MONROE ST,,2,14,1,EC2,,
89141358,2019,2019-05-28 10:11,14,3,3,E Orange Ave,,30.412552,-84.280753,,,,S MONROE ST,,5,14,1,EC2,,
89141386,2019,2019-05-28 10:53,32,1,2,LA RUE CT,,30.472857,-84.318907,62,,S,HARTSFIELD RD,,5,32,2,EC2,,
89141359,2019,2019-05-28 10:58,14,2,2,Capital Circle NE,,30.49932,-84.247113,397,,S,RAYMOND DIEHL RD,,2,14,1,EC2,,
89141361,2019,2019-05-28 11:33,14,2,3,S Adams St,,30.403636,-84.282879,28,,S,BRAGG DR,,5,14,1,EC2,,
89141362,2019,2019-05-28 11:37,14,2,3,W Call St,,30.443579,-84.28842,,,,N MACOMB ST,,5,14,1,EC2,,
89141385,2019,2019-05-28 11:41,14,2,2,KILLEARN CT,3850,30.505428,-84.247692,,,,,,9,14,8,EC2,,
89141368,2019,2019-05-28 11:43,9,1,1,Dixie Dr,600,,,,,,,,9,9,8,EC2,,
89141363,2019,2019-05-28 12:00,14,2,2,Blair Stone Rd,,30.433757,-84.24952,563,,N,APALACHEE PKWY,,5,14,1,EC2,,
89297470,2019,2019-05-28 12:25,14,2,6,N Monroe St,3221,30.488659,-84.317504,,,,,,9,14,8,EC2,,
88592927,2019,2019-05-28 12:52,15,2,1,S WOODWARD AVE,206,30.440044,-84.298322,,,,,,9,15,8,EC2,,
89141365,2019,2019-05-28 13:09,14,2,3,W Tennessee St,,30.448999,-84.311622,355,,E,W CALL ST,,5,14,1,EC2,,
89141364,2019,2019-05-28 13:24,25,1,1,MILL ST,,30.415226,-84.301291,320,,E,SPRINGHILL RD,,5,25,2,EC2,,
89141366,2019,2019-05-28 13:25,14,2,3,Capital Circle NE,,30.489027,-84.240139,352,,N,LONNBLADH RD,,2,14,1,EC2,,
89141367,2019,2019-05-28 13:51,10,1,3,S WOODWARD AVE,,30.438908,-84.298161,68,,N,W PENSACOLA ST,,5,10,1,EC2,,
89141372,2019,2019-05-28 14:00,14,2,2,S Monroe St,,30.438425,-84.280591,50,,N,APALACHEE PKWY,,2,14,1,EC2,,
89141369,2019,2019-05-28 14:15,14,2,4,W Tennessee St,,30.448599,-84.316785,93,,E,OCALA RD,,5,14,1,EC2,,
89141370,2019,2019-05-28 14:20,14,3,4,Thomasville Rd,,30.511465,-84.245865,544,,S,MACLAY RD,,2,14,1,EC2,,
89141375,2019,2019-05-28 15:20,14,2,2,Centerville Rd,,30.528222,-84.188592,,,,KILLIMORE LN,,4,14,1,EC2,,
89141373,2019,2019-05-28 15:20,14,2,4,W Tharpe St,,30.465414,-84.333753,663,,E,TRIMBLE RD,,5,14,1,EC2,,
89141346,2019,2019-05-28 16:03,24,1,1,W PAUL DIRAC DR,,30.423951,-84.325819,,,,E PAUL DIRAC DR,,5,24,1,EC2,,
89297595,2019,2019-05-28 16:37,14,2,2,Thomasville Rd,,30.512363,-84.24459,,,,KILLARNEY WAY,,5,14,1,EC2,,
89141376,2019,2019-05-28 17:05,14,2,2,ANN ARBOR AVE,1969,30.461669,-84.348976,,,,,,9,14,1,EC2,,
89141379,2019,2019-05-28 17:07,14,2,2,Apalachee Pkwy,,30.438296,-84.272235,500,,W,BROWARD ST,,2,14,1,EC2,,
89141377,2019,2019-05-28 17:33,14,2,2,RAMP FROM I-10 E TO SR-61 S,,30.500412,-84.26024,165,,E,I-10,,1,14,1,EC2,,
89141382,2019,2019-05-28 17:57,14,4,5,W Tennessee St,,30.447243,-84.300206,680,,W,N WOODWARD AVE,,5,14,1,EC2,,
89141378,2019,2019-05-28 18:05,14,2,2,Ocala Rd,,30.448395,-84.317235,,,,W TENNESSEE ST,,5,14,1,EC2,,
89141374,2019,2019-05-28 18:45,14,2,3,Ocala Rd,,30.454704,-84.31747,70,,N,CONTINENTAL OAKS APARTMENTS,,5,14,1,EC2,,
89141381,2019,2019-05-28 21:09,14,2,4,N Monroe St,,30.467304,-84.285156,,,,N M L KING JR BLVD,,5,14,1,EC2,,
87289536,2019,2019-05-28 21:30,11,1,2,NORTH MONROE STREET,,30.4729131140739,-84.29233781857,200,,E,JOHN KNOX ROAD,,2,11,2,EC2,,
89141384,2019,2019-05-28 22:00,14,2,2,E Magnolia Dr,,30.419917,-84.280651,,,,S MONROE ST,,5,14,1,EC2,,
89141383,2019,2019-05-28 23:05,14,2,3,Capital Circle NW,,30.474933,-84.363006,365,,S,COMMONWEALTH BLVD,,5,14,1,EC2,,
89141348,2019,2019-05-28 23:48,14,2,3,Capital Circle NE,,30.46027,-84.228126,,,S,MAHAN DR,,5,14,1,EC2,,
89141387,2019,2019-05-29 07:57,14,2,2,TOMAHAWK TRL,,30.431961,-84.314983,,,,S LIPONA RD,,5,14,1,EC2,,
89141388,2019,2019-05-29 08:54,14,2,3,S Magnolia Dr,,30.439496,-84.261731,89,,S,GOVERNORS SQUARE BLVD,,3,14,1,EC2,,
88060356,2019,2019-05-29 10:35,1,1,1,EB ROAD TO THE LAKE ROAD,,30.4337858234877,-84.1278522264374,,1,E,CHAIRES CROSS ROAD,,5,1,1,EC2,,
89141389,2019,2019-05-29 11:15,14,2,3,W Tharpe St,,30.465355,-84.343559,183,,E,N MISSION RD,,5,14,1,EC2,,
89141395,2019,2019-05-29 11:30,18,2,2,PIEDMONT DR,,30.487458,-84.273289,157,,W,WINDSOR WAY,,5,18,1,EC2,,
89141391,2019,2019-05-29 11:45,14,2,3,Capital Circle NW,,30.469274,-84.361177,82,,S,HARTSFIELD RD,,3,14,1,EC2,,
89141392,2019,2019-05-29 12:11,14,2,2,E Park Ave,,30.441794,-84.252855,200,,E,FERNDALE DR,,5,14,1,EC2,,
89141394,2019,2019-05-29 12:48,14,2,3,Apalachee Pkwy,,30.438157,-84.279983,130,,W,S CALHOUN ST,,3,14,1,EC2,,
89297516,2019,2019-05-29 12:50,14,2,2,MARTIN HURST RD,3490,30.507165,-84.254431,134,,S,MACLAY COMMERCE DR,,5,14,8,EC2,,
